(1, 2, 3)	21025
(1, 2, 4)	93763
(1, 2, 5)	407627
(1, 2, 6)	30082
(1, 3, 4)	119460
(1, 3, 5)	532839
(1, 3, 6)	38580
(1, 4, 5)	83136
(1, 4, 6)	7550
(1, 5, 6)	11533
(2, 3, 4)	27817
(2, 3, 5)	123313
(2, 3, 6)	8914
(2, 4, 5)	31078
(2, 4, 6)	3785
(2, 5, 6)	10311
(3, 4, 5)	43792
(3, 4, 6)	4768
(3, 5, 6)	10538
(4, 5, 6)	1692
